2016;04;04;15800;6.000;5.07;
2016;04;04;12800;0.968;9.71;
2016;04;04;12300;0.088;19.71;
2016;04;04;12100;0.502;3.13;
2016;04;04;15600;6.000;9.99;
2016;04;04;15500;3.000;14.93;
2016;04;05;15800;9.000;5.07;
2016;04;05;15100;6.000;7.55;
2016;04;05;12800;0.606;10.00;
2016;04;05;12600;0.999;38.51;
2016;04;05;12500;0.838;25.27;
2016;04;05;12200;0.438;26.92;
2016;04;05;15600;5.000;9.79;
2016;04;05;12200;0.320;26.92;
2016;04;05;15100;8.000;7.55;
2016;04;05;15600;10.000;9.79;
2016;04;05;12800;0.689;9.71;
2016;04;05;15300;1.000;6.82;
2016;04;05;12200;0.357;26.92;
2016;04;05;15400;5.000;7.99;
2016;04;05;12200;0.300;26.92;
2016;04;05;15800;2.000;5.07;
2016;04;05;12500;0.273;27.29;
2016;04;05;15500;2.000;14.93;
2016;04;05;15300;8.000;7.33;
2016;04;05;12300;0.093;19.71;
2016;04;05;15400;8.000;7.99;
2016;04;05;12500;0.815;25.27;
2016;04;05;12700;0.317;4.56;
2016;04;05;15500;10.000;14.03;
2016;04;05;12400;0.518;16.31;
2016;04;05;12100;0.151;3.19;
2016;04;05;12600;0.380;35.49;
2016;04;05;12600;0.480;37.76;
2016;04;05;12300;0.868;19.71;
2016;04;05;12500;0.456;25.27;
2016;04;05;12400;0.708;16.31;
2016;04;05;15700;6.000;7.97;
2016;04;05;12200;0.091;26.92;
2016;04;05;12600;0.092;37.76;
2016;04;05;12700;0.920;4.51;
2016;04;05;15600;2.000;9.79;
2016;04;05;12700;0.818;4.56;
2016;04;05;15700;1.000;7.97;
2016;04;05;12500;0.446;25.27;
2016;04;05;15300;1.000;7.33;
2016;04;06;15300;10.000;7.33;
2016;04;06;12200;0.919;26.92;
2016;04;06;12100;0.664;3.19;
2016;04;06;15400;10.000;7.99;
2016;04;06;12800;0.316;10.19;
2016;04;06;15500;9.000;13.73;
2016;04;06;15700;8.000;7.89;
2016;04;06;12500;0.214;25.27;
2016;04;06;15500;9.000;14.93;
2016;04;06;15600;10.000;10.57;
2016;04;06;12400;0.483;16.31;
2016;04;06;12700;0.614;4.56;
2016;04;06;12500;0.242;24.77;
2016;04;06;15800;5.000;5.07;
2016;04;06;12200;0.808;26.92;
2016;04;06;15200;4.000;66.94;
2016;04;06;12500;0.062;25.27;
2016;04;06;12800;0.669;9.61;
2016;04;06;12300;0.086;19.71;
2016;04;06;15600;10.000;9.79;
2016;04;06;15600;10.000;9.79;
2016;04;06;12200;0.958;26.92;
2016;04;06;12700;0.339;4.87;
2016;04;06;12500;0.682;25.27;
2016;04;06;15800;1.000;5.07;
2016;04;06;15500;4.000;14.93;
2016;04;06;12100;0.330;3.19;
2016;04;06;12300;0.425;19.71;
2016;04;06;12100;0.139;3.00;
2016;04;06;12500;0.471;25.02;
2016;04;06;12500;0.600;26.28;
2016;04;06;15400;7.000;8.07;
2016;04;06;15600;10.000;10.57;
2016;04;06;12400;0.245;17.62;
2016;04;06;15100;7.000;7.55;
2016;04;06;15500;10.000;14.93;
2016;04;06;15500;7.000;15.97;
2016;04;06;12600;0.442;40.02;
2016;04;06;12200;0.762;26.92;
2016;04;06;15200;4.000;66.94;
2016;04;07;15200;5.000;64.94;
2016;04;07;12200;0.616;25.03;
2016;04;07;12300;0.149;19.71;
2016;04;07;15700;8.000;8.21;
2016;04;07;12100;0.488;3.19;
2016;04;07;12100;0.489;3.19;
2016;04;07;15400;4.000;7.91;
2016;04;07;15200;5.000;66.94;
2016;04;07;12200;0.010;26.92;
2016;04;07;12400;0.538;16.31;
2016;04;07;15600;3.000;10.18;
2016;04;07;12200;0.074;26.92;
2016;04;07;12400;0.423;16.31;
2016;04;07;12300;0.820;20.10;
2016;04;07;15600;9.000;9.79;
2016;04;07;12400;0.909;17.13;
2016;04;07;15700;6.000;7.97;
2016;04;07;15300;3.000;7.33;
2016;04;07;15400;4.000;7.99;
2016;04;07;12600;0.856;37.00;
2016;04;07;12800;0.278;9.71;
2016;04;07;12700;0.579;4.56;
2016;04;07;12600;0.870;37.76;
2016;04;07;15500;9.000;14.93;
2016;04;07;15100;2.000;7.78;
2016;04;07;12100;0.147;3.19;
2016;04;07;12700;0.736;4.56;
2016;04;07;15700;1.000;7.97;
2016;04;07;15500;9.000;14.93;
2016;04;07;15400;3.000;7.35;
2016;04;07;15500;8.000;14.93;
2016;04;07;15200;9.000;66.94;
2016;04;07;12300;0.283;20.50;
2016;04;07;12200;0.012;26.65;
2016;04;07;15500;5.000;14.93;
2016;04;07;12400;0.574;16.31;
2016;04;07;15800;3.000;5.07;
2016;04;07;15300;7.000;7.33;
2016;04;07;12300;0.891;19.71;
2016;04;07;12500;0.392;23.50;
2016;04;08;15100;5.000;7.55;
2016;04;08;12700;0.912;4.56;
2016;04;08;15400;4.000;8.07;
2016;04;08;15300;8.000;7.33;
2016;04;08;15300;8.000;7.33;
2016;04;08;15100;9.000;7.55;
2016;04;08;12800;0.068;9.71;
2016;04;08;12500;0.523;25.27;
2016;04;08;12100;0.866;3.16;
2016;04;08;12500;0.899;24.51;
2016;04;08;15200;9.000;66.94;
2016;04;08;12300;0.464;19.71;
2016;04;08;15300;7.000;7.33;
2016;04;08;15700;7.000;7.97;
2016;04;08;15500;5.000;14.93;
2016;04;08;15300;3.000;7.26;
2016;04;08;12800;0.455;9.71;
2016;04;08;12600;0.057;37.76;
2016;04;08;15500;3.000;14.33;
2016;04;08;15100;1.000;7.55;
2016;04;08;15300;9.000;7.33;
2016;04;08;12400;0.251;15.17;
2016;04;08;15600;9.000;9.30;
2016;04;08;12800;0.087;9.71;
2016;04;08;12500;0.732;25.27;
2016;04;08;12700;0.112;4.56;
2016;04;08;15700;9.000;7.97;
2016;04;08;15100;4.000;7.55;
2016;04;08;15400;4.000;7.99;
2016;04;08;12800;0.923;9.71;
2016;04;08;12100;0.363;3.19;
2016;04;08;12800;0.631;8.93;
2016;04;08;15300;10.000;7.33;
2016;04;08;15500;1.000;15.97;
2016;04;08;12300;0.386;19.71;
2016;04;08;12600;0.642;40.02;
2016;04;08;12800;0.197;9.71;
2016;04;08;15100;9.000;7.55;
2016;04;08;15700;8.000;7.97;
2016;04;08;15700;3.000;8.61;
2016;04;09;12200;0.909;28.00;
2016;04;09;12500;0.283;25.27;
2016;04;09;15300;2.000;7.11;
2016;04;09;15600;5.000;9.79;
2016;04;09;15200;4.000;66.94;
2016;04;09;12700;0.141;4.56;
2016;04;09;15700;3.000;7.97;
2016;04;09;15300;6.000;7.33;
2016;04;09;12800;0.153;9.22;
2016;04;09;12700;0.763;4.56;
2016;04;09;12600;0.962;36.63;
2016;04;09;12600;0.868;37.76;
2016;04;09;12100;0.456;3.19;
2016;04;09;15700;4.000;7.97;
2016;04;09;12800;0.307;10.00;
2016;04;09;12400;0.702;15.17;
2016;04;09;12800;0.995;9.71;
2016;04;09;12500;0.210;23.76;
2016;04;09;15300;8.000;6.97;
2016;04;09;12100;0.188;3.19;
2016;04;09;15300;10.000;7.33;
2016;04;09;15500;4.000;14.93;
2016;04;09;15200;3.000;67.61;
2016;04;09;12700;0.990;4.83;
2016;04;09;15800;2.000;4.82;
2016;04;09;15300;6.000;7.33;
2016;04;09;15500;8.000;15.23;
2016;04;09;12600;0.012;37.76;
2016;04;09;12600;0.598;40.02;
2016;04;09;15500;7.000;14.93;
2016;04;09;15300;10.000;7.85;
2016;04;09;12600;0.254;37.76;
2016;04;09;15500;1.000;14.93;
2016;04;09;15800;2.000;5.07;
2016;04;09;15200;9.000;62.26;
2016;04;09;12300;0.103;19.71;
2016;04;09;12600;0.600;37.76;
2016;04;09;15800;9.000;4.72;
2016;04;09;12700;0.059;4.19;
2016;04;09;15400;5.000;7.99;
2016;04;10;15200;2.000;65.61;
2016;04;10;15600;7.000;9.79;
2016;04;10;15800;5.000;5.07;
2016;04;10;12300;0.869;19.71;
2016;04;10;15700;6.000;7.97;
2016;04;10;15500;6.000;15.67;
2016;04;10;12600;0.219;37.76;
2016;04;10;15200;10.000;67.61;
2016;04;10;12400;0.686;16.31;
2016;04;10;15100;4.000;7.55;
2016;04;10;12700;0.978;4.33;
2016;04;10;12300;0.573;19.71;
2016;04;10;12500;0.083;25.27;
2016;04;10;15600;8.000;9.59;
2016;04;10;12400;0.221;16.31;
2016;04;10;12100;0.732;3.19;
2016;04;10;12800;0.849;9.71;
2016;04;10;12300;0.465;20.10;
2016;04;10;15800;10.000;5.07;
2016;04;10;12300;0.403;19.71;
2016;04;10;12300;0.648;20.10;
2016;04;10;15500;6.000;15.38;
2016;04;10;12600;0.298;36.63;
2016;04;10;12700;0.534;4.33;
2016;04;10;12600;0.411;37.76;
2016;04;10;15500;4.000;14.93;
2016;04;10;15100;6.000;7.48;
2016;04;10;12700;0.827;4.28;
2016;04;10;15200;1.000;70.29;
2016;04;10;15400;3.000;8.23;
2016;04;10;12400;0.448;16.31;
2016;04;10;12700;0.511;4.56;
2016;04;10;12300;0.167;19.71;
2016;04;10;12800;0.468;9.71;
2016;04;10;15500;5.000;14.93;
2016;04;10;12200;0.354;26.92;
2016;04;10;15300;8.000;7.92;
2016;04;10;15800;10.000;5.18;
2016;04;10;12600;0.646;37.00;
2016;04;10;15100;3.000;7.93;
2016;04;11;15500;9.000;15.52;
2016;04;11;15800;2.000;5.07;
2016;04;11;15800;7.000;5.07;
2016;04;11;12700;0.607;4.56;
2016;04;11;12800;0.697;10.48;
2016;04;11;12700;0.224;4.65;
2016;04;11;15100;10.000;7.55;
2016;04;11;15500;8.000;14.93;
2016;04;11;15600;4.000;9.79;
2016;04;11;15400;4.000;7.99;
2016;04;11;12700;0.399;4.56;
2016;04;11;12600;0.558;40.40;
2016;04;11;12800;0.678;10.39;
2016;04;11;12500;0.897;25.27;
2016;04;11;12400;0.034;16.31;
2016;04;11;12100;0.828;3.26;
2016;04;11;12800;0.747;9.71;
2016;04;11;12700;0.676;4.56;
2016;04;11;12400;0.688;16.31;
2016;04;11;12500;0.254;25.27;
2016;04;11;15300;3.000;6.82;
2016;04;11;12600;0.016;37.76;
2016;04;11;15800;1.000;4.97;
2016;04;11;12300;0.193;19.71;
2016;04;11;12700;0.844;4.56;
2016;04;11;15800;4.000;5.07;
2016;04;11;12500;0.152;25.27;
2016;04;11;15800;4.000;5.07;
2016;04;11;12100;0.132;3.19;
2016;04;11;12600;0.324;37.76;
2016;04;11;15800;3.000;5.07;
2016;04;11;12600;0.961;37.76;
2016;04;11;12500;0.941;25.27;
2016;04;11;15700;10.000;8.13;
2016;04;11;12100;0.632;3.19;
2016;04;11;15500;5.000;14.93;
2016;04;11;15200;7.000;61.59;
2016;04;11;15400;8.000;7.91;
2016;04;11;15500;6.000;14.33;
2016;04;11;15100;4.000;7.55;
2016;04;12;12600;0.746;37.76;
2016;04;12;12600;0.212;35.11;
2016;04;12;12600;0.127;37.76;
2016;04;12;15800;2.000;5.18;
2016;04;12;15800;4.000;5.43;
2016;04;12;15500;6.000;14.93;
2016;04;12;12400;0.050;16.31;
2016;04;12;12300;0.431;18.53;
2016;04;12;12400;0.351;16.31;
2016;04;12;12200;0.911;26.92;
2016;04;12;12600;0.742;35.49;
2016;04;12;15600;5.000;9.20;
2016;04;12;12600;0.429;37.76;
2016;04;12;12500;0.740;26.03;
2016;04;12;12100;0.106;3.19;
2016;04;12;12200;0.994;26.92;
2016;04;12;15200;7.000;66.94;
2016;04;12;15600;1.000;9.79;
2016;04;12;12800;0.034;9.32;
2016;04;12;15100;5.000;7.03;
2016;04;12;12300;0.677;19.71;
2016;04;12;15400;8.000;7.35;
2016;04;12;15200;4.000;64.94;
2016;04;12;12800;0.171;9.90;
2016;04;12;15200;1.000;66.94;
2016;04;12;12100;0.691;3.19;
2016;04;12;15300;4.000;7.33;
2016;04;12;15400;5.000;7.99;
2016;04;12;15500;3.000;14.93;
2016;04;12;15400;9.000;7.51;
2016;04;12;12100;0.845;3.19;
2016;04;12;12200;0.438;26.92;
2016;04;12;15500;10.000;14.93;
2016;04;12;12200;0.583;26.92;
2016;04;12;12200;0.971;26.92;
2016;04;12;15100;8.000;7.55;
2016;04;12;12600;0.581;36.25;
2016;04;12;12700;0.375;4.56;
2016;04;12;15300;10.000;7.33;
2016;04;12;15100;6.000;7.55;
2016;04;13;12700;0.542;4.46;
2016;04;13;12300;0.357;19.71;
2016;04;13;15500;3.000;14.93;
2016;04;13;12400;0.727;15.66;
2016;04;13;12700;0.623;4.56;
2016;04;13;12400;0.367;16.31;
2016;04;13;12100;0.676;3.19;
2016;04;13;15800;10.000;5.02;
2016;04;13;12600;0.820;38.51;
2016;04;13;15600;10.000;9.99;
2016;04;13;12700;0.266;4.56;
2016;04;13;15700;9.000;7.97;
2016;04;13;12700;0.803;4.56;
2016;04;13;12800;0.505;10.19;
2016;04;13;12800;0.696;9.71;
2016;04;13;12700;0.823;4.56;
2016;04;13;15200;10.000;66.94;
2016;04;13;12500;0.458;25.27;
2016;04;13;15200;7.000;66.94;
2016;04;13;15500;4.000;14.93;
2016;04;13;12500;0.646;25.27;
2016;04;13;15200;3.000;63.60;
2016;04;13;12200;0.195;26.92;
2016;04;13;12500;0.056;25.78;
2016;04;13;15700;1.000;7.97;
2016;04;13;15600;4.000;9.79;
2016;04;13;12400;0.637;17.13;
2016;04;13;15500;1.000;14.93;
2016;04;13;12700;0.077;4.56;
2016;04;13;12300;0.213;18.72;
2016;04;13;15600;2.000;9.79;
2016;04;13;12200;0.322;28.53;
2016;04;13;12800;0.746;9.71;
2016;04;13;15600;3.000;9.50;
2016;04;13;15500;1.000;14.93;
2016;04;13;15200;4.000;66.94;
2016;04;13;12600;0.260;37.76;
2016;04;13;12400;0.698;16.31;
2016;04;13;12800;0.104;9.71;
2016;04;13;15300;9.000;7.33;
2016;04;14;12800;0.861;10.39;
2016;04;14;15100;2.000;7.55;
2016;04;14;12800;0.714;9.71;
2016;04;14;12700;0.873;4.56;
2016;04;14;15300;9.000;7.33;
2016;04;14;15800;5.000;5.07;
2016;04;14;12800;0.023;9.71;
2016;04;14;15300;6.000;7.33;
2016;04;14;15400;2.000;7.99;
2016;04;14;12400;0.952;15.01;
2016;04;14;15500;8.000;14.93;
2016;04;14;15800;3.000;5.07;
2016;04;14;12500;0.740;25.27;
2016;04;14;15300;7.000;7.33;
2016;04;14;12600;0.619;37.38;
2016;04;14;12700;0.697;4.56;
2016;04;14;12400;0.496;15.98;
2016;04;14;15200;10.000;66.94;
2016;04;14;12800;0.817;9.71;
2016;04;14;12300;0.714;19.71;
2016;04;14;12800;0.979;9.71;
2016;04;14;12100;0.916;3.19;
2016;04;14;12600;0.475;37.76;
2016;04;14;15600;6.000;9.30;
2016;04;14;12200;0.137;26.92;
2016;04;14;12700;0.089;4.33;
2016;04;14;15300;7.000;7.33;
2016;04;14;12400;0.908;16.64;
2016;04;14;12600;0.701;35.49;
2016;04;14;12700;0.541;4.56;
2016;04;14;15300;6.000;7.33;
2016;04;14;15500;8.000;15.52;
2016;04;14;12500;0.709;25.27;
2016;04;14;15300;9.000;7.33;
2016;04;14;12600;0.530;37.76;
2016;04;14;15300;1.000;7.33;
2016;04;14;12800;0.331;9.71;
2016;04;14;15500;7.000;14.93;
2016;04;14;15500;7.000;14.93;
2016;04;14;12600;0.634;37.76;
2016;04;15;15200;10.000;70.29;
2016;04;15;12400;0.373;17.62;
2016;04;15;12800;0.317;9.71;
2016;04;15;15600;9.000;9.79;
2016;04;15;12600;0.614;37.76;
2016;04;15;15600;10.000;9.30;
2016;04;15;12400;0.503;16.31;
2016;04;15;15400;6.000;7.99;
2016;04;15;12300;0.807;19.71;
2016;04;15;12100;0.987;2.94;
2016;04;15;12500;0.617;25.27;
2016;04;15;12300;0.965;20.10;
2016;04;15;15600;6.000;9.79;
2016;04;15;15500;9.000;14.93;
2016;04;15;15400;1.000;7.99;
2016;04;15;15100;5.000;7.55;
2016;04;15;12300;0.772;19.71;
2016;04;15;12300;0.111;20.89;
2016;04;15;15200;2.000;65.61;
2016;04;15;12600;0.781;37.76;
2016;04;15;15300;8.000;7.33;
2016;04;15;15300;2.000;7.26;
2016;04;15;15600;1.000;9.79;
2016;04;15;12200;0.070;24.76;
2016;04;15;12300;0.957;19.71;
2016;04;15;12800;0.109;9.03;
2016;04;15;15100;7.000;7.78;
2016;04;15;12700;0.836;4.42;
2016;04;15;12700;0.713;4.51;
2016;04;15;15800;7.000;5.07;
2016;04;15;15500;3.000;14.93;
2016;04;15;12700;0.688;4.56;
2016;04;15;15100;8.000;7.55;
2016;04;15;12300;0.471;19.71;
2016;04;15;15700;2.000;8.21;
2016;04;15;15200;9.000;66.28;
2016;04;15;12600;0.724;37.76;
2016;04;15;15100;3.000;7.55;
2016;04;15;12200;0.558;26.92;
2016;04;15;12100;0.430;3.19;
2016;04;16;15500;9.000;13.73;
2016;04;16;12600;0.774;37.76;
2016;04;16;15200;7.000;66.94;
2016;04;16;12500;0.473;25.27;
2016;04;16;12400;0.945;16.31;
2016;04;16;15800;10.000;5.07;
2016;04;16;12500;0.278;25.27;
2016;04;16;12800;0.336;9.71;
2016;04;16;12500;0.945;25.27;
2016;04;16;15100;3.000;7.55;
2016;04;16;15400;1.000;7.59;
2016;04;16;12800;0.449;9.71;
2016;04;16;12300;0.812;19.71;
2016;04;16;15500;1.000;14.93;
2016;04;16;12600;0.976;37.38;
2016;04;16;15200;1.000;66.94;
2016;04;16;15200;10.000;69.62;
2016;04;16;12200;0.067;26.92;
2016;04;16;15300;2.000;7.33;
2016;04;16;15700;4.000;7.97;
2016;04;16;12300;0.464;19.71;
2016;04;16;12400;0.889;16.31;
2016;04;16;12500;0.269;27.04;
2016;04;16;15600;4.000;9.79;
2016;04;16;15700;2.000;7.97;
2016;04;16;15400;7.000;7.99;
2016;04;16;15200;2.000;62.26;
2016;04;16;15100;4.000;7.55;
2016;04;16;15100;8.000;7.55;
2016;04;16;15400;3.000;7.99;
2016;04;16;12700;0.506;4.56;
2016;04;16;12100;0.021;3.19;
2016;04;16;15400;4.000;8.55;
2016;04;16;12600;0.692;37.76;
2016;04;16;12100;0.546;3.19;
2016;04;16;12500;0.541;25.02;
2016;04;16;15100;5.000;7.55;
2016;04;16;12400;0.167;17.13;
2016;04;16;15600;6.000;9.20;
2016;04;16;12800;0.725;9.51;
2016;04;17;15300;4.000;7.33;
2016;04;17;15400;5.000;7.99;
2016;04;17;12800;0.296;10.09;
2016;04;17;12500;0.839;25.27;
2016;04;17;15200;10.000;66.94;
2016;04;17;15500;10.000;14.93;
2016;04;17;12300;0.561;19.71;
2016;04;17;15800;7.000;5.07;
2016;04;17;12600;0.022;37.76;
2016;04;17;15700;2.000;8.53;
2016;04;17;15800;5.000;5.07;
2016;04;17;15200;2.000;66.94;
2016;04;17;15500;6.000;14.93;
2016;04;17;15800;6.000;5.07;
2016;04;17;12500;0.778;25.27;
2016;04;17;12400;0.517;16.15;
2016;04;17;12700;0.609;4.56;
2016;04;17;12800;0.147;9.71;
2016;04;17;12400;0.084;16.31;
2016;04;17;12300;0.761;18.72;
2016;04;17;15300;5.000;7.33;
2016;04;17;15600;1.000;9.79;
2016;04;17;15200;1.000;66.28;
2016;04;17;15100;8.000;7.55;
2016;04;17;12500;0.604;25.27;
2016;04;17;12600;0.443;40.78;
2016;04;17;12700;0.589;4.56;
2016;04;17;12100;0.410;3.29;
2016;04;17;15700;8.000;7.97;
2016;04;17;15600;7.000;9.79;
2016;04;17;12700;0.630;4.78;
2016;04;17;15600;2.000;9.79;
2016;04;17;15500;7.000;14.93;
2016;04;17;12700;0.917;4.74;
2016;04;17;15400;6.000;7.99;
2016;04;17;12500;0.589;24.77;
2016;04;17;15100;3.000;7.63;
2016;04;17;12100;0.554;3.19;
2016;04;17;15300;3.000;7.33;
2016;04;17;12400;0.596;15.01;
2016;04;18;12200;0.275;26.92;
2016;04;18;15400;5.000;7.99;
2016;04;18;12800;0.120;9.42;
2016;04;18;15600;3.000;9.79;
2016;04;18;15200;4.000;71.63;
2016;04;18;15100;7.000;7.55;
2016;04;18;15400;9.000;7.67;
2016;04;18;15700;8.000;7.97;
2016;04;18;15100;5.000;8.01;
2016;04;18;15100;2.000;7.55;
2016;04;18;15700;4.000;7.97;
2016;04;18;12500;0.858;26.54;
2016;04;18;15100;6.000;7.55;
2016;04;18;12800;0.591;9.71;
2016;04;18;12400;0.489;16.31;
2016;04;18;12200;0.785;26.92;
2016;04;18;15200;9.000;66.94;
2016;04;18;12800;0.049;10.09;
2016;04;18;12700;0.021;4.56;
2016;04;18;12200;0.860;26.92;
2016;04;18;12400;0.629;16.31;
2016;04;18;15700;6.000;7.97;
2016;04;18;15600;5.000;9.79;
2016;04;18;15200;5.000;66.94;
2016;04;18;12400;0.332;16.31;
2016;04;18;12200;0.302;26.92;
2016;04;18;12500;0.612;25.27;
2016;04;18;15100;10.000;6.95;
2016;04;18;15300;2.000;7.33;
2016;04;18;12300;0.494;19.71;
2016;04;18;12600;0.286;37.76;
2016;04;18;15100;1.000;7.55;
2016;04;18;15500;8.000;14.78;
2016;04;18;12200;0.127;26.92;
2016;04;18;15500;7.000;14.93;
2016;04;18;12700;0.323;4.74;
2016;04;18;12800;0.972;9.71;
2016;04;18;12200;0.940;26.92;
2016;04;18;12500;0.369;27.29;
2016;04;18;12600;0.760;37.76;
2016;04;19;15400;4.000;8.07;
2016;04;19;12700;0.544;4.92;
2016;04;19;12100;0.077;3.19;
2016;04;19;15700;4.000;7.97;
2016;04;19;12200;0.894;25.84;
2016;04;19;15300;2.000;7.33;
2016;04;19;12300;0.012;19.71;
2016;04;19;15700;2.000;7.97;
2016;04;19;12100;0.518;3.42;
2016;04;19;15600;9.000;9.79;
2016;04;19;15200;5.000;66.94;
2016;04;19;12600;0.480;37.76;
2016;04;19;15800;5.000;4.87;
2016;04;19;12600;0.562;37.00;
2016;04;19;12600;0.838;37.76;
2016;04;19;15700;9.000;7.97;
